Date,Open,High,Low,Close,Volume,Symbol,ma_10,ma_30,ma_50,ma_100,ma_200,RSI Options Rate,macd,MACD Signal,fi,fib_0%,fib_23.6%,fib_38.2%,fib_50%,fib_61.8%,fib_76.4%,fib_100%,fib_signal,SentimentScore,Fundamental_Weight,Monthly Return (%),combined_signal,final_trade,Buy Streak,Sell Streak,trade_value,Adj Close
2026-01-02,272.26,277.84,269.0,271.01,6.62,AAPL,272.61,275.51,272.76,257.48,231.7,31.11,-0.29,0.45,17.38,275.43,274.04,273.19,272.49,271.8,270.95,269.56,-1,-2.98,0.0,-1.08,-4.32,HOLD,0,0,0,
2026-01-02,350.68,351.12,331.64,333.3,24.28,ADBE,351.74,339.42,339.11,345.15,362.37,33.26,3.19,4.84,16.26,356.68,355.24,354.35,353.63,352.91,352.02,350.58,0,5.5,11.59,-1.08,-14.32,HOLD,0,0,0,
2026-01-02,296.0,296.06,282.51,286.73,12.73,ADSK,297.98,298.5,299.8,304.54,295.76,30.55,-1.48,-0.79,-20.1,303.1,301.33,300.24,299.35,298.47,297.38,295.61,0,0.0,0.73,-1.08,-73.32,SELL,0,2,-50,
2026-01-02,218.9,227.15,218.9,223.47,11.81,AMD,214.29,214.23,227.63,203.23,163.23,51.86,-1.28,-2.85,-69.65,216.83,216.11,215.67,215.32,214.96,214.52,213.8,0,7.63,1.95,-1.08,41.68,HOLD,0,0,0,
2026-01-02,231.34,235.46,224.7,226.5,25.81,AMZN,230.15,228.3,231.53,228.47,217.03,43.06,0.09,-0.21,-20.3,232.99,230.16,228.41,226.99,225.57,223.82,220.99,0,0.36,13.66,-2.07,3.72,HOLD,0,0,0,
2026-01-02,134.05,136.09,132.18,133.6,8.47,ANET,131.16,128.14,134.58,138.54,116.45,48.84,0.18,-0.77,27.76,135.3,134.26,133.61,133.09,132.57,131.92,130.88,-1,0.0,4.76,-1.08,3.68,HOLD,0,0,0,
2026-01-02,137.12,139.94,136.69,139.71,19.43,APH,136.05,135.97,136.41,127.07,106.69,51.36,0.49,0.06,22.53,137.85,137.18,136.77,136.44,136.11,135.7,135.03,0,0.0,8.54,0.71,66.84,BUY,9,0,50,
2026-01-02,683.37,683.5,610.58,618.32,6.45,APP,700.42,656.88,634.99,597.36,466.45,31.38,13.08,23.3,-36.4,738.01,724.79,716.61,710.01,703.4,695.22,682.0,0,4.38,2.07,-0.84,2.64,HOLD,0,0,0,
2026-01-02,112.83,116.29,112.83,114.73,4.69,ARM,112.01,126.61,139.37,143.79,137.42,18.94,-8.25,-8.28,-77.25,112.0,111.36,110.96,110.65,110.33,109.93,109.29,0,0.0,3.66,-1.08,-7.32,HOLD,0,36,0,
2026-01-02,1133.76,1172.77,1133.48,1163.78,23.36,ASML,1072.12,1069.36,1056.14,965.47,843.33,57.11,11.43,7.83,66.03,1086.06,1082.02,1079.51,1077.49,1075.47,1072.97,1068.92,0,2.5,0.24,-1.08,77.68,BUY,5,0,50,
2026-01-02,248.45,257.89,241.65,256.19,12.72,AVAV,249.72,259.85,292.96,293.89,242.77,53.73,-10.52,-13.69,-41.46,263.36,257.8,254.36,251.58,248.8,245.36,239.8,-1,0.0,0.0,-1.08,-32.32,SELL,0,16,-50,
2026-01-02,352.78,360.66,345.56,347.62,9.94,AVGO,345.5,365.3,361.22,344.91,288.92,25.51,-5.62,-4.6,-28.17,352.68,350.97,349.91,349.05,348.19,347.13,345.42,-1,-2.86,4.15,-1.08,-11.32,HOLD,0,14,0,
2026-01-02,573.37,579.58,554.4,563.45,5.0,AXON,580.77,556.45,595.12,665.52,680.17,42.95,-1.46,-3.54,-12.55,617.97,608.33,602.37,597.55,592.73,586.77,577.13,0,0.0,-5.61,0.71,-32.16,SELL,0,41,-50,
2026-01-02,55.03,55.99,54.88,55.95,9.02,BAC,55.54,54.08,53.47,51.68,47.33,61.53,0.72,0.77,39.41,56.55,55.89,55.49,55.16,54.83,54.43,53.77,1,1.0,2.68,-0.7,51.2,BUY,25,0,50,
2026-01-02,175.37,178.24,174.28,177.82,4.54,BIIB,175.47,176.36,167.98,155.08,141.36,62.94,1.93,2.34,33.37,178.46,177.64,177.14,176.73,176.32,175.82,175.0,1,0.0,5.0,-0.19,40.24,HOLD,9,0,0,
2026-01-02,1071.44,1089.88,1069.0,1085.06,8.14,BLK,1080.41,1061.22,1068.89,1101.52,1040.61,42.21,4.7,3.9,59.39,1092.05,1083.88,1078.83,1074.75,1070.67,1065.62,1057.45,1,3.57,5.37,-0.7,39.2,HOLD,0,0,0,
2026-01-02,315.7,316.0,306.41,310.4,12.48,CDNS,315.75,318.39,322.56,335.16,317.96,19.2,-2.63,-1.73,8.15,321.69,320.0,318.95,318.11,317.27,316.22,314.53,0,0.0,3.9,-1.08,-49.32,SELL,0,14,-50,
2026-01-02,137.2,137.88,132.98,133.16,7.68,CDW,138.62,142.22,144.95,152.83,161.26,8.5,-2.58,-1.79,-4.96,140.45,139.96,139.66,139.41,139.16,138.86,138.37,0,0.0,2.32,-1.08,-48.32,SELL,0,79,-50,
2026-01-02,244.35,247.99,242.5,247.93,12.13,COF,245.85,232.0,226.05,222.08,207.3,64.58,6.51,6.91,10.0,249.74,247.99,246.91,246.04,245.17,244.09,242.34,1,0.0,2.07,-0.7,50.2,BUY,1,0,50,
2026-01-02,230.6,238.49,225.91,236.53,7.93,COIN,237.92,253.9,278.65,304.04,286.04,28.35,-12.99,-12.71,-32.14,254.87,247.93,243.64,240.17,236.7,232.41,225.47,0,-5.65,14.63,-0.7,-34.8,SELL,0,42,-50,
2026-01-02,265.0,265.38,252.48,253.62,12.11,CRM,262.78,250.37,249.65,247.01,256.08,38.07,4.6,5.19,54.29,269.11,268.07,267.43,266.91,266.39,265.75,264.71,0,7.63,9.51,-1.08,17.68,HOLD,0,0,0,
2026-01-02,474.0,474.0,449.45,453.58,5.0,CRWD,475.27,496.21,512.05,485.18,461.71,18.15,-12.45,-10.06,58.37,483.29,480.31,478.47,476.98,475.49,473.65,470.67,0,10.0,-7.2,-1.08,-28.32,SELL,0,14,-50,
2026-01-02,73.93,81.17,73.16,79.32,34.93,CRWV,77.08,77.43,90.57,103.92,0.0,43.71,-3.47,-4.31,-9.55,87.31,83.33,80.86,78.87,76.88,74.41,70.43,0,0.0,-11.95,-1.08,-20.32,SELL,0,42,-50,
2026-01-02,126.63,126.63,122.78,124.18,14.37,CVLT,126.48,123.34,129.83,155.82,163.66,50.2,-0.95,-1.82,29.27,129.41,126.72,125.05,123.71,122.36,120.69,118.0,0,0.0,-6.83,-1.08,-50.32,SELL,0,61,-50,
2026-01-02,229.73,230.78,219.65,219.79,4.32,DASH,230.42,218.57,223.36,241.6,227.23,44.57,1.85,2.36,58.49,235.0,233.84,233.13,232.55,231.97,231.26,230.1,0,0.0,2.07,-0.84,-44.36,SELL,0,1,-50,
2026-01-02,137.25,137.35,132.27,133.77,1.79,DDOG,138.33,148.66,157.82,149.53,134.35,20.06,-6.34,-6.22,-45.04,138.83,138.41,138.14,137.93,137.72,137.45,137.03,0,0.0,-5.98,-1.08,-52.32,SELL,0,23,-50,
2026-01-02,32.25,34.76,32.25,33.75,16.39,ENPH,32.89,30.82,31.14,34.04,39.52,54.0,0.6,0.52,22.01,33.91,33.39,33.07,32.81,32.54,32.22,31.7,0,0.0,7.32,-1.08,32.68,HOLD,0,0,0,
2026-01-02,61.44,63.72,61.39,63.68,2.71,FLEX,63.0,62.33,62.43,59.33,50.76,27.96,0.12,0.61,-15.67,65.46,64.25,63.51,62.9,62.3,61.56,60.35,1,0.0,1.22,0.71,53.84,BUY,1,0,50,
2026-01-02,79.97,79.97,77.18,77.88,13.65,FTNT,80.35,81.29,82.29,81.93,91.21,32.36,-0.77,-0.5,44.59,81.79,81.39,81.14,80.94,80.75,80.5,80.1,0,0.0,-6.1,-1.08,-46.32,SELL,0,39,-50,
2026-01-02,88.91,90.72,88.14,90.67,8.84,GLW,88.78,86.65,86.43,81.11,65.24,36.75,1.02,1.06,-28.3,90.14,89.52,89.14,88.83,88.52,88.14,87.52,0,0.0,-4.51,0.83,47.32,HOLD,0,0,0,
2026-01-02,316.9,322.5,310.33,315.15,18.65,GOOGL,311.69,311.73,297.77,265.48,217.84,53.62,4.12,4.9,-25.41,316.95,315.46,314.53,313.79,313.04,312.11,310.62,1,6.9,15.0,-0.84,72.64,BUY,32,0,50,
2026-01-02,37.98,38.01,35.9,36.18,18.74,GTLB,37.74,39.32,42.29,44.4,45.13,18.44,-1.31,-1.39,38.42,38.65,38.31,38.09,37.92,37.75,37.53,37.19,0,0.0,-1.22,-1.08,-45.32,SELL,0,40,-50,
2026-01-02,33.0,33.73,32.05,33.41,6.71,HIMS,34.22,36.31,38.87,45.02,45.78,25.88,-1.74,-1.66,29.63,34.75,34.46,34.27,34.12,33.98,33.8,33.5,0,-1.25,-3.66,-0.19,-41.76,SELL,0,53,-50,
2026-01-02,115.48,116.03,110.41,115.21,10.62,HOOD,118.09,121.76,126.7,124.48,97.43,38.06,-3.08,-2.49,-26.91,121.03,120.02,119.4,118.89,118.38,117.76,116.75,0,0.22,5.24,-0.7,-26.8,SELL,0,14,-50,
2026-01-02,399.0,401.6,375.25,382.23,12.83,HUBS,396.19,380.72,402.78,437.42,504.11,47.42,0.72,-1.48,49.67,406.94,404.11,402.36,400.95,399.53,397.78,394.95,0,0.0,-0.61,-1.08,-34.32,SELL,0,40,-50,
2026-01-02,37.77,39.86,37.76,39.38,14.23,INTC,36.84,37.99,38.01,33.74,27.52,49.27,-0.19,-0.23,-1.31,38.26,37.68,37.33,37.04,36.75,36.4,35.82,0,-3.75,-0.49,-1.08,41.68,HOLD,0,0,0,
2026-01-02,660.6,661.99,622.23,629.46,39.85,INTU,667.68,658.34,659.87,666.86,681.16,28.79,0.52,3.32,-41.3,678.57,675.7,673.92,672.49,671.05,669.27,666.4,0,-5.0,12.2,-1.08,-31.32,SELL,0,2,-50,
2026-01-02,46.01,47.09,43.8,46.77,11.88,IONQ,47.82,48.46,51.33,54.03,44.66,41.22,-1.5,-1.28,23.44,46.83,46.32,46.0,45.75,45.49,45.17,44.66,-1,5.0,-2.32,-1.08,-36.32,SELL,0,5,-50,
2026-01-02,39.01,42.75,38.07,42.7,34.3,IREN,40.03,42.53,49.16,44.01,27.32,47.93,-2.2,-2.79,2.39,43.52,42.03,41.11,40.36,39.61,38.69,37.2,0,0.0,8.54,2.31,17.24,HOLD,0,0,0,
2026-01-02,250.39,252.28,236.89,237.03,17.81,IT,250.27,238.96,238.95,243.33,320.45,55.0,3.75,3.91,80.39,255.64,254.52,253.83,253.27,252.71,252.02,250.9,0,0.0,-1.1,-1.08,-49.32,SELL,0,1,-50,
2026-01-02,13.45,14.4,13.19,14.36,17.29,JOBY,13.96,14.22,14.75,15.21,12.38,41.04,-0.3,-0.26,-44.41,15.4,14.83,14.48,14.19,13.91,13.56,12.99,0,0.0,-7.44,0.71,-9.16,HOLD,0,17,0,
2026-01-02,1259.71,1283.99,1250.55,1274.47,19.21,KLAC,1255.27,1208.93,1199.36,1094.21,942.71,53.84,21.35,22.27,23.09,1286.81,1269.65,1259.03,1250.45,1241.87,1231.25,1214.09,1,0.0,2.2,-1.08,61.68,BUY,1,0,50,
2026-01-02,32.52,32.74,29.14,29.32,40.57,KVYO,32.12,29.98,28.91,29.47,30.74,45.92,0.85,0.98,-19.08,33.03,31.97,31.32,30.79,30.26,29.61,28.55,0,0.0,-4.76,-1.08,-38.32,SELL,0,1,-50,
2026-01-02,177.85,185.78,177.5,185.06,26.08,LRCX,174.87,162.93,159.96,140.21,112.25,62.51,6.1,5.32,75.68,179.8,177.67,176.35,175.28,174.21,172.89,170.76,0,10.0,12.07,-1.08,73.68,BUY,10,0,50,
2026-01-02,818.0,826.2,810.48,823.44,6.41,MCK,823.11,830.25,830.41,775.21,738.06,55.78,-0.71,-1.67,18.24,833.72,831.27,829.75,828.53,827.31,825.79,823.34,-1,0.0,2.56,-0.19,17.24,HOLD,0,0,0,
2026-01-02,662.73,664.39,643.5,650.41,10.72,META,661.56,646.63,651.82,698.45,672.61,49.02,2.97,2.93,1.6,672.22,668.01,665.41,663.3,661.2,658.6,654.39,0,0.16,6.22,-0.84,-26.36,SELL,0,1,-50,
2026-01-02,105.53,106.62,104.43,106.45,9.7,MRK,104.92,101.14,95.65,89.33,84.26,77.06,2.98,2.84,31.8,107.59,105.04,103.46,102.19,100.92,99.34,96.79,0,-6.87,11.34,-0.19,50.24,BUY,14,0,50,
2026-01-02,86.74,90.08,86.6,89.39,11.19,MRVL,86.08,87.3,87.6,82.36,74.35,49.92,-0.33,-0.44,1.69,88.1,87.35,86.89,86.52,86.15,85.69,84.94,0,5.0,6.95,-1.08,57.68,BUY,1,0,50,
2026-01-02,484.39,484.66,470.16,472.94,30.29,MSFT,484.85,482.77,495.21,503.04,476.73,36.91,-2.62,-3.05,-36.71,489.68,488.38,487.58,486.93,486.28,485.48,484.18,0,2.89,3.17,-1.08,-28.32,SELL,0,31,-50,
2026-01-02,295.13,315.6,294.86,315.42,34.02,MU,282.6,250.34,242.18,198.29,149.01,69.64,17.94,13.49,100.0,298.83,295.37,293.23,291.5,289.78,287.64,284.18,0,4.13,14.63,-1.08,69.68,BUY,10,0,50,
2026-01-02,86.99,90.76,86.01,89.95,8.42,NBIS,87.44,90.46,97.75,96.3,67.66,46.03,-2.78,-3.35,-49.41,91.62,89.56,88.29,87.26,86.23,84.96,82.9,-1,0.36,-0.98,-1.08,-12.32,HOLD,0,5,0,
2026-01-02,198.9,200.3,193.14,196.02,3.48,NET,199.22,199.57,209.55,211.24,184.37,33.45,-2.41,-2.68,-43.4,203.4,201.89,200.96,200.2,199.44,198.51,197.0,0,0.0,-15.0,-1.08,-62.32,SELL,0,35,-50,
2026-01-02,94.13,94.13,90.81,90.99,11.36,NFLX,93.59,98.85,103.8,112.63,113.39,35.38,-3.43,-3.79,-6.44,94.31,93.61,93.17,92.82,92.47,92.03,91.33,0,-1.25,1.95,-0.84,-51.36,SELL,0,50,-50,
2026-01-02,153.08,153.2,145.64,147.45,25.43,NOW,153.57,161.07,167.85,175.09,181.35,20.06,-4.79,-4.28,-23.6,155.69,154.73,154.14,153.66,153.18,152.59,151.63,0,-5.0,2.93,-1.08,-62.32,SELL,0,45,-50,
2026-01-02,288.89,290.18,287.01,287.82,12.89,NSC,290.91,291.08,287.59,285.91,264.75,36.28,0.18,1.1,-32.2,293.83,292.74,292.06,291.51,290.97,290.29,289.2,1,0.0,4.76,0.71,5.84,HOLD,0,0,0,
2026-01-02,189.84,192.93,188.26,188.85,7.65,NVDA,185.83,182.13,186.5,183.02,160.48,59.3,1.23,0.06,29.95,192.69,191.23,190.32,189.59,188.86,187.95,186.49,1,0.14,12.07,-1.08,62.68,BUY,7,0,50,
2026-01-02,197.47,198.59,194.21,195.71,9.35,ORCL,194.44,201.04,220.97,246.84,214.99,47.43,-6.92,-9.06,-66.42,200.37,198.55,197.42,196.5,195.59,194.46,192.64,-1,-7.61,6.95,-1.08,-39.32,SELL,0,44,-50,
2026-01-02,184.81,184.81,177.23,179.37,6.3,PANW,186.33,188.81,198.71,198.43,192.44,32.06,-3.56,-3.46,78.34,189.03,188.03,187.41,186.91,186.41,185.79,184.79,0,2.5,-2.93,-1.08,-54.32,SELL,0,16,-50,
2026-01-02,112.12,112.2,108.33,108.6,23.51,PAYX,113.24,112.7,113.88,122.33,133.97,32.04,-0.54,-0.2,28.92,115.04,113.62,112.74,112.03,111.33,110.45,109.03,0,0.0,4.27,0.71,-29.16,SELL,0,106,-50,
2026-01-02,151.75,153.63,145.45,145.7,15.75,PCTY,152.14,148.87,147.57,156.81,171.81,41.66,0.94,1.19,-56.56,154.72,154.03,153.6,153.25,152.91,152.48,151.79,0,0.0,9.02,-1.08,-43.32,SELL,0,1,-50,
2026-01-02,181.3,181.35,166.35,167.86,11.09,PLTR,186.07,178.04,180.94,176.47,151.04,34.24,0.48,2.42,-34.97,196.35,195.26,194.59,194.04,193.5,192.82,191.74,0,5.5,5.73,-1.08,-10.32,HOLD,0,0,0,
2026-01-02,228.12,230.65,226.1,229.71,12.75,POOL,231.38,236.82,247.51,279.18,290.86,24.32,-5.18,-5.6,8.41,232.6,231.37,230.61,230.0,229.39,228.63,227.4,-1,0.0,3.9,-2.07,-48.28,SELL,0,71,-50,
2026-01-02,424.95,441.97,424.95,439.68,14.45,PWR,430.4,443.1,442.17,420.37,378.55,37.58,-3.98,-3.29,39.97,435.95,432.55,430.45,428.75,427.04,424.94,421.54,-1,0.0,-2.44,0.71,28.84,HOLD,0,0,0,
2026-01-02,278.5,284.92,277.24,283.26,7.14,RCL,287.47,272.37,273.37,299.91,280.61,53.59,4.0,4.09,10.63,302.97,297.62,294.32,291.65,288.98,285.67,280.33,0,-5.0,8.9,-2.07,-26.28,SELL,0,1,-50,
2026-01-02,774.25,779.75,765.77,776.31,3.71,REGN,775.25,752.56,710.91,642.67,603.08,67.5,19.35,20.73,65.57,792.77,780.13,772.32,766.0,759.68,751.87,739.23,1,0.0,10.73,-0.19,60.24,BUY,15,0,50,
2026-01-02,183.5,187.27,182.17,187.25,5.64,RTX,184.24,177.06,176.77,167.84,152.55,69.19,3.36,2.97,26.02,188.0,185.3,183.62,182.27,180.92,179.24,176.54,0,10.0,8.17,0.71,67.84,BUY,51,0,50,
2026-01-02,162.19,164.3,155.15,157.2,4.98,SHOP,166.56,160.82,161.19,154.98,131.18,38.48,1.4,2.42,-25.68,171.07,170.09,169.48,168.99,168.5,167.89,166.91,0,10.0,-0.73,-1.08,-4.32,HOLD,0,0,0,
2026-01-02,219.9,222.99,213.95,216.71,3.49,SNOW,222.25,231.39,244.18,233.88,211.01,45.18,-6.21,-6.84,-15.01,225.49,224.08,223.22,222.51,221.81,220.94,219.54,0,-1.25,-12.93,-1.08,-48.32,SELL,0,20,-50,
2026-01-02,26.66,27.5,25.79,27.46,14.91,SOFI,26.96,27.3,28.06,27.19,21.31,52.2,-0.29,-0.34,-2.51,27.55,27.38,27.27,27.19,27.1,27.0,26.83,-1,0.0,5.37,-0.7,17.2,HOLD,0,0,0,
2026-01-02,10.29,10.62,10.14,10.6,7.7,SOUN,10.68,11.42,13.0,14.43,12.25,32.52,-0.71,-0.73,-27.53,11.52,11.13,10.89,10.69,10.5,10.25,9.86,0,0.0,-6.34,-1.08,-48.32,SELL,0,40,-50,
2026-01-02,162.14,162.14,153.84,154.76,24.41,TEAM,162.1,157.3,158.39,161.24,183.62,36.98,1.15,1.7,-7.24,164.68,163.12,162.15,161.36,160.58,159.61,158.04,0,0.0,-14.51,-1.08,-69.32,SELL,0,1,-50,
2026-01-02,60.21,62.4,59.09,62.36,10.92,TEM,62.75,69.68,73.56,78.32,67.86,27.49,-3.84,-3.44,-4.12,67.8,65.68,64.36,63.3,62.24,60.92,58.8,0,0.0,-12.07,-0.19,-53.76,SELL,0,16,-50,
2026-01-02,579.5,593.71,577.0,592.51,19.36,TMO,578.62,577.99,574.7,536.34,484.83,60.45,3.68,2.36,-17.22,585.3,578.04,573.55,569.92,566.28,561.79,554.53,0,0.0,-4.15,-0.19,43.24,HOLD,5,0,0,
2026-01-02,202.25,202.69,199.03,199.58,15.82,TMUS,200.0,202.81,206.34,223.02,232.0,59.64,-1.8,-2.76,36.25,204.24,201.99,200.6,199.48,198.35,196.96,194.71,-1,0.0,2.93,-0.84,-44.36,SELL,0,76,-50,
2026-01-02,457.8,458.34,435.3,438.07,19.51,TSLA,470.13,449.19,445.01,418.45,360.2,46.9,4.88,9.81,-17.6,498.83,491.04,486.22,482.33,478.44,473.62,465.83,0,-8.49,-5.61,-2.07,-22.28,SELL,0,1,-50,
2026-01-02,38.19,38.24,36.79,37.68,7.69,TTD,37.79,38.4,41.92,46.27,57.05,58.68,-0.97,-1.34,60.39,38.9,38.4,38.09,37.85,37.6,37.29,36.79,0,0.0,0.24,-0.84,-38.36,SELL,0,45,-50,
2026-01-02,142.85,144.79,136.51,138.36,6.18,TWLO,141.06,133.01,128.86,117.04,113.93,59.26,4.11,4.35,6.19,145.9,144.27,143.26,142.45,141.64,140.63,139.0,0,0.0,-6.95,-1.08,-2.32,HOLD,0,0,0,
2026-01-02,450.63,451.74,431.68,435.83,20.49,TYL,457.16,459.58,467.36,501.88,535.74,34.48,-4.57,-4.16,-38.08,464.38,462.76,461.76,460.95,460.14,459.14,457.52,0,0.0,-1.95,-1.08,-75.32,SELL,0,80,-50,
2026-01-02,82.04,83.66,81.47,82.86,10.98,UBER,81.18,84.49,88.3,91.78,88.02,39.41,-1.94,-2.3,-16.41,82.25,82.05,81.93,81.83,81.74,81.62,81.42,-1,-3.5,13.05,-2.07,-29.28,SELL,0,16,-50,
2026-01-02,558.88,581.0,558.88,566.28,9.03,UI,565.46,563.58,609.98,603.44,491.17,42.01,-8.59,-11.21,-14.79,572.45,567.94,565.15,562.9,560.64,557.85,553.34,-1,0.0,11.59,-1.08,6.68,HOLD,0,0,0,
2026-01-02,330.9,340.26,327.5,336.4,4.39,UNH,329.25,327.5,331.08,330.37,344.2,49.62,0.59,0.03,54.57,336.15,332.73,330.61,328.9,327.19,325.07,321.65,0,-10.0,3.54,-0.19,35.24,HOLD,0,0,0,
2026-01-02,44.03,45.91,43.06,45.84,12.07,UPST,46.91,45.06,44.61,52.64,54.97,40.54,0.31,0.67,-49.69,49.76,48.61,47.9,47.32,46.75,46.04,44.89,0,0.0,-9.15,-0.7,-20.8,SELL,0,72,-50,
2026-01-02,223.41,224.63,218.59,219.49,12.1,VEEV,222.78,232.87,256.11,270.03,263.59,34.05,-8.91,-10.83,-25.78,226.5,225.77,225.32,224.95,224.58,224.13,223.4,0,0.0,8.05,-1.08,-51.32,SELL,0,28,-50,
2026-01-02,169.46,177.25,169.13,175.61,13.12,VRT,164.87,169.91,174.77,159.78,132.98,47.71,-1.77,-2.55,79.67,168.99,167.32,166.29,165.45,164.61,163.58,161.91,0,0.0,3.05,0.71,63.84,BUY,1,0,50,
2026-01-02,215.2,215.4,202.22,205.79,11.45,WDAY,216.42,218.69,224.16,228.16,234.35,25.57,-2.74,-2.26,20.68,220.93,219.21,218.14,217.28,216.42,215.35,213.63,0,0.0,-0.37,-1.08,-58.32,SELL,0,25,-50,
2026-01-02,226.72,226.72,217.23,220.57,10.11,ZS,228.61,243.95,273.95,280.96,269.27,23.83,-12.59,-14.0,6.66,231.06,230.05,229.43,228.92,228.41,227.79,226.78,0,0.0,-12.07,-1.08,-56.32,SELL,0,31,-50,
1970-01-01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,HOLD,0,0,0,0.0
2025-12-31,273.06,273.68,271.75,271.86,3.12,AAPL,272.69,275.39,272.59,257.04,231.41,31.28,-0.09,0.63,18.07,275.43,274.04,273.19,272.49,271.8,270.95,269.56,-1,-0.65,0.0,-1.75,-6.0,HOLD,0,0,0,
2025-12-31,351.01,352.88,349.69,349.99,5.16,ADBE,353.87,339.12,339.59,345.16,362.67,58.21,4.97,5.25,24.0,356.68,355.24,354.35,353.63,352.91,352.02,350.58,1,2.65,11.59,-1.75,-9.0,HOLD,0,0,0,
2025-12-31,298.62,299.07,295.85,296.01,5.47,ADSK,298.6,298.68,300.28,304.52,295.63,42.71,-0.56,-0.62,-10.23,303.1,301.33,300.24,299.35,298.47,297.38,295.61,0,8.25,0.73,-1.75,-30.0,SELL,0,1,-50,
2025-12-31,215.82,217.64,213.8,214.16,4.0,AMD,211.76,214.46,227.92,202.72,162.63,42.05,-2.2,-3.24,-74.73,216.83,215.04,213.93,213.04,212.14,211.03,209.24,-1,5.62,1.95,-1.75,1.0,HOLD,0,0,0,
2025-12-31,232.91,232.99,230.12,230.82,8.37,AMZN,229.63,228.17,231.44,228.42,216.86,48.03,0.41,-0.29,-12.91,232.99,230.16,228.41,226.99,225.57,223.82,220.99,-1,1.39,13.66,-2.16,22.36,HOLD,6,0,0,
2025-12-31,132.5,132.83,130.88,131.03,6.03,ANET,130.04,127.8,134.83,138.58,116.2,48.02,-0.07,-1.0,26.38,135.3,133.87,132.99,132.27,131.56,130.68,129.25,0,5.73,4.76,-1.75,12.0,HOLD,0,0,0,
2025-12-31,136.64,137.15,135.03,135.14,5.78,APH,134.73,135.72,136.1,126.77,106.31,44.27,0.17,-0.05,3.1,137.85,137.37,137.07,136.84,136.6,136.3,135.82,0,5.96,8.54,-1.33,32.68,HOLD,8,0,0,
2025-12-31,693.71,698.79,672.28,673.82,1.36,APP,704.3,653.8,633.67,595.83,464.75,43.4,20.82,25.86,-21.87,738.01,724.79,716.61,710.01,703.4,695.22,682.0,0,6.5,2.07,-0.21,32.16,HOLD,61,0,0,
2025-12-31,110.67,111.6,109.29,109.31,1.73,ARM,111.99,127.32,140.46,144.05,137.45,3.22,-8.84,-8.28,-78.48,112.0,111.15,110.62,110.19,109.76,109.23,108.38,0,3.0,3.66,-1.75,-47.0,SELL,0,35,-50,
2025-12-31,1080.23,1080.54,1068.92,1069.86,3.14,ASML,1057.29,1064.04,1053.33,961.03,841.14,37.47,4.11,6.92,42.15,1086.06,1080.16,1076.51,1073.57,1070.62,1066.97,1061.07,1,3.94,0.24,-1.75,42.0,HOLD,4,0,0,
2025-12-31,349.73,349.88,345.42,346.1,3.2,AVGO,343.28,365.04,361.1,344.46,288.12,23.23,-5.76,-4.34,-29.85,352.68,350.79,349.63,348.68,347.74,346.58,344.69,-1,0.0,4.15,-1.75,-20.0,HOLD,0,13,0,
2025-12-31,572.94,574.19,567.82,567.93,4.3,AXON,579.43,555.46,597.99,668.07,680.05,49.83,-0.6,-4.06,-11.42,617.97,608.33,602.37,597.55,592.73,586.77,577.13,0,5.0,-5.61,-1.33,-35.32,SELL,0,40,-50,
2025-12-31,55.32,55.42,54.93,55.0,2.84,BAC,55.4,53.93,53.37,51.58,47.25,58.27,0.72,0.78,35.53,56.55,55.89,55.49,55.16,54.83,54.43,53.77,1,4.17,2.68,-1.53,20.88,HOLD,24,0,0,
2025-12-31,175.76,177.19,175.02,175.99,3.13,BIIB,174.9,176.06,167.35,154.59,141.19,46.72,1.9,2.44,34.98,178.46,177.64,177.14,176.73,176.32,175.82,175.0,1,2.22,5.0,-0.8,45.8,HOLD,8,0,0,
2025-12-31,1082.95,1085.36,1070.08,1070.34,2.64,BLK,1078.4,1058.86,1069.68,1101.84,1039.91,44.16,4.5,3.7,50.71,1092.05,1083.88,1078.83,1074.75,1070.67,1065.62,1057.45,1,1.46,5.37,-1.53,0.88,HOLD,0,0,0,
2025-12-31,163.24,163.34,160.68,160.79,11.56,CBRE,162.8,159.78,157.94,158.66,145.55,61.88,1.63,1.63,4.36,165.71,164.14,163.17,162.39,161.61,160.64,159.07,1,5.0,7.2,-0.42,8.32,HOLD,0,0,0,
2025-12-31,315.78,316.0,312.06,312.58,9.1,CDNS,316.01,318.15,323.02,335.54,317.68,18.99,-2.21,-1.51,9.05,321.69,320.0,318.95,318.11,317.27,316.22,314.53,0,3.64,3.9,-1.75,-48.0,SELL,0,13,-50,
2025-12-31,138.39,138.83,136.08,136.2,4.45,CDW,139.67,142.42,145.4,153.09,161.44,11.67,-2.18,-1.6,-2.18,140.45,139.96,139.66,139.41,139.16,138.86,138.37,0,-10.0,2.32,-1.75,-70.0,SELL,0,107,-50,
2025-12-31,245.0,245.0,242.34,242.36,6.86,COF,245.01,230.41,225.42,221.67,206.9,58.99,6.59,7.02,5.2,249.74,247.62,246.3,245.24,244.18,242.86,240.74,1,3.52,2.07,-1.53,15.88,HOLD,0,0,0,
